record_id,source_row,Document,actual_class,predicted_class,confidence
f98bf81761f3f538889563fd088e851457acf121c56e576f7a37c11017deb2d9,15481,and pas account update thursday pm re urgent update hi please help thank wednesday pm urgent update hello little housekeeping done created against opportunity called opportunity link opportunity id please transfer known pipeline currently against client titled opportunity against opportunity unclear please feel free reach out understanding must swamped requests please treat matter urgency,HR Support,Internal Project,0.9679629584065624
f7220df90b9687265d7c228dea2c00f5af3396ffa0bda03e4c173070565674f9,19540,cable installation wednesday march pm neptune meeting room cable hello please log neptune meeting room cable installed thank engineer,Purchase,Hardware,0.9677823011554008
6155a79439dd63dba334e47f598b17852df86a93d9b423e67f2bdbbdc06e6209,26623,add new team member to git wednesday november pm re add member latest he according please fix give rights over manage members by ourselves wednesday november add member hi add member mailing thank much kind regards senior developer mobile,Access,Miscellaneous,0.9668703070598555
e95e8993c122be88474dbeede3f40582265ccefdd990d59b487f6250ea455336,42902,cannot find members oracle sent thursday member hi could you please help with why able find following add members regards manager,HR Support,Miscellaneous,0.9501171210308824
309b10a673fcf3fbdaec67b192caf2d3d3012f03692e68124b949ded54c4b650,35201,special leave has been assigned to am oracle hr support incident special leave assigned hi could you please raise ticket for request closing ticket resolved best regards applications analyst en sent tuesday december re incident special leave assigned thank you sent tuesday december re incident special leave assigned hi your request approved by should be queue although request was waiting for approval did reach was able open submit absence generated notification after being submitted by could you investigate why thank you lead sent tuesday december re incident special leave assigned hi your absence request goes your representative only after approves goes your line manager can you please confirm you received special leave request december best regards applications analyst en sent tuesday december incident special leave assigned please be advised record number assigned please review details take appropriate action description special leave hello line manager cannot special leave request for she cannot approve can you please check why thank you manager summary special leave number priority moderate assignment location access incident please click following link attachments image image kind regards ref msg,HR Support,Miscellaneous,0.9464325456451572
8eabbc81ed44511fcb0882d2b69fe843cee889686cddd5b1453cabb00f346ca4,34998,issues laptop issues win install dear please log ticket assign for fixing issues with her laptop installing thank you kind regards engineer en,Hardware,Administrative rights,0.9462298180849118
16fec3d1163a51d6428baa2c9bbda9b9f665402c39aa72d7cafab21621b4489f,47105,access card issues sent monday october access for inca si la forms ribbon intra document la documents forms sites documents view ribbon access ii la si va sa ii fie lite laptop ne va manager,Access,Hardware,0.944896245612266
23ee4ec0e84964487ca050ecc6cc03aaf0d06d7d5972a557523b1e45a20ddd2f,6252,give access to please give log credentials error invalid,Access,HR Support,0.9447721433526898
c72d9f29313b44ffd1c3cedc9e685e5b77ba5463307b2933f0632e8339e486a2,39316,is nor responding sent tuesday nor responding hi we currently experiencing issues with accessing working br software tester,Hardware,Administrative rights,0.944057256115266
442d6d73b2e2eb45087c1422d68c0346df9617b27689b4e6ba87f8ef0e6c7be8,36405,error when trying to access error when trying access hi getting following error when trying access share changed password yesterday cannot get access today regards infrastructure programme manager upcoming leave th st december,Hardware,HR Support,0.9391801395424286
b462eb2523ed6f2d5de4478d109eedd338e575ca6bbe502c6ec3fd49da4788e6,40334,fix windows updates installation issues on test servers sent thursday fix updates installation issues test servers hello can you please log for each server below list order fix updates installation issues them name errors comments free mb free update failed install enough free space update failed install log with allow access log with allow access log with allow access framework update failed install disk space partition confirm with if still needed updates failed install update failed install free space disk for servers marked with yellow please log only one kb please assign queue thank you best regards senior engineer en,Hardware,Administrative rights,0.9361878885091682
d7b2d86a7de0994c58ae9c983fb7e0158f6de0f2939d20178c11a661f5a8e6fc,13623,new delivery net po tuesday pm hello received monitor po please advise please log thank engineer,Hardware,Purchase,0.9342046079733898
fd6d16e6c759ab3286f86b1fe74267b17034005548213e748c3f059367230eee,2264,re absence approval re absence hi kind things require done several stages collecting detailed requirements investigation possible raising change implementing change after approvals received after raised please best regards analyst wednesday december pm absence hello possible annual leaves flow keep flow special leaves employees thank lead,HR Support,Miscellaneous,0.9310253443863404
8742495cc0810bae26ce48735c148dc5e19e71a327be00c90e496decc4eebaf7,41143,vacation approval sent thursday vacation approval hi report issue related inability approve vacation for direct reports following error being thrown cheers,HR Support,Miscellaneous,0.930051814413918
8752da7eacfa296fd49ef117e2f34e85b2347dbd8a4f2cc7e492fcb85aad193e,33048,add all projects to projects oracle tuesday july add hi please add thanks senior,Internal Project,Miscellaneous,0.928803193314438
4f1d2450c787fae147c605e8c851b9eec295545ab6cb4b38c60251a7f9b79e1f,37140,add user to please add following machine name en,Access,Miscellaneous,0.9267943821788288
b2a8c547db926dcecd25dbfd822ad2406fcbd5004494d14d0e2f7cbcdcb72741,41600,code change for storage sent wednesday re almost there code change for your input needed hi former contractor current code thank you manager en address blvd th floor sent wednesday almost there code change for your input needed input needed fellow your ticket placed awaiting customer response status we need your input order be able get closer resolution we need your response ticket reference summary code change for hold details hold details sent friday more info description sent wednesday code change for more info good know ticket change status awaiting info resolved after pending your feedback for calendar days with response kindly get touch with for updates ticket or if you want re open how we warm regards ext ref msg,Internal Project,Miscellaneous,0.924604757477719
ead5583b4500a2caeb871bb781b9d6146c4177d771eafd11fc6f3342a8f56558,26951,direct reports missing time missing time oracle thursday november re please action reports la ne administration officer thursday november please action reports care shadowing la la cum pot november please action reports dear part established processes each required submit his weekly basis each friday past must submitted receiving because reports haven followed process please help cascade accordingly gets possible breakdown reports country date total days,Hardware,HR Support,0.9239492929917018
c6ad41842b456ccffd2a29396f5cbaf7f4a4a57427fd11376ac5222d773687a8,3988,book meetings outlook calendar access required book meetings calendar required hi please provide user calendar cannot book meeting room receiving bellow thanks,Hardware,Administrative rights,0.9233652587397888
16a74157848981f12b3fe0b8689460f5f0c4c1dc914451d280a8f0d2a65e37e9,22139,please assist with oracle time cards thursday re please action reports va leave ca la test lead thursday please action reports va pre natal recent card ca care se cum merci test lead wednesday pm please action reports dear part established processes each required submit his weekly basis each friday past must submitted receiving because reports haven followed process please help cascade accordingly gets possible breakdown reports please note refers has left maternity other absence leave please update person record otherwise please person directly submit country date total days registered under number whose registered old broad street kingdom provide clients each subsidiaries separate entity has liability,Hardware,HR Support,0.9232532058066806
e5fcc21da0b16020dd77f92303748771bd8120985921becf0ae442df06c10cf0,24564,change working hours for tuesday december pm rejected hi please help she submit timecard working thank tuesday december re rejected ca pot ore pot face submit la tuesday december re rejected ca si va task type maternity leave se leave ore care pot,Hardware,HR Support,0.9211994118606552
ecab80b716f9de6f65c559119957903739a23f0fd6bd5a8a531400b21e54c92d,44202,cannot submit via mobile oracle hi laptop working tried logging via browser chrome experience very unsatisfactory we have app for other hand works very well compliments,HR Support,Hardware,0.9193190696660808
4e24ab06fd760e736916b2e17a46030cb94939a987b35410323da3faaa8ed34e,2747,request for change cable from from hello please please change cable thanks senior engineer,Hardware,Miscellaneous,0.9182720677536236
8e1ac7fdd846734fecd5af923e8189a735219975711817df1cd42d71ec845a01,30059,confluence access for weaver pm starter form contractor dear please find attached joined contractor thank,Access,HR Support,0.918099015977068
67daade83483b6baa229a29544f4b58831a61623a89ae783715476a852a4784e,7041,forward rule forward rule dear please disable forward rule mailbox mailbox please disable forward rule mailbox mailbox thank regards lead ext,HR Support,Storage,0.9175772318883718
83f5c5207139227982c28fb7cff6ab777686df711447c801ec5def614dbdc5bf,21250,kick off materials and priorities create a new folder kickoff on storage thursday february pm kick off materials priorities hello please next folders storage kickoff file storage kickoff storage kickoff storage kickoff material pm create folder kickoff coordinate kick off kick off her she holiday next weeks thanks more please let tuesday february pm kick off materials priorities storage kickoff also file storage kickoff ask create folder kickoff ask also final storage kickoff contain survey results lessons learnt important take lessons learnt pm materials storage kickoff material pm materials high level plan brainstorming results priorities budget draft excel document forecast tips tricks formulas reach out forecasted number big idea engagement additionally ideas re which were chosen schedule kick off dates proposals which re help locations size confidential kept among locations needed budget forecast well regards upcoming out dates till,Hardware,Storage,0.9174338156739684
b4a330d852fa63f2819d54b85c175cc354f93091b13d4571272e71648e27c9c4,38090,wants to access wants access hi for some reason longer have access but should be available can you investigate fix please accept or decline request requests,Hardware,Storage,0.9170545890468396
e776946f92a285c64309b6735765f31bb0d0e462e5d4353ec71babac7e3aaaa4,9682,access to hello please provide same user rights questions please ask thanks hi banks intercompany same user profile regards,HR Support,Access,0.9106217127987916
e1589b1930848289e27cfade7ee0e8ba34b27bf7d00794ab4f0a88e61c555141,47313,issues with sent friday va sa software tester mob en ext your zone,Hardware,Administrative rights,0.9099876689156084
d78b38247f358262dccc124bfc43780ac976fde72db4ce637d1c1572ade862f7,34510,access to access morning guys can you please provide access common error error details specified either disabled or member any unit main id thank you,Hardware,HR Support,0.9093677411097514
f2533d3ca79aa8170780d5a1602f2472d04c13f6060e7017f92ba95dcd663447,42770,cannot access as per error sent wednesday sheet error second attempt put ticket can access sheets get error message saying someone trying modify while logged attached senior designer,Hardware,HR Support,0.908070792832092
66965bc68e0f6dffbe458d93c00c3c34a681f8ca3b179d397f997e7b6a304f76,11922,lost card swap request tuesday july pm re lost card hi lost card phone thank tuesday july pm lost card hello kindly advise lost galaxy mobile phone strictly card device lost registered please wipe attached guide also permanent replacement meantime ask provide device looking forward hearing thank kind regards analyst ext hub tuesday july pm lost card dear lost card please let order process card change number professional number well grateful communications,Hardware,Access,0.9071382514846476
74dc67b5d8ca8b0868b6ce4b2c13b90452042ed925e61405fea66f320aa42498,29315,for en tuesday pm hello purchase has made memory requested by total size upgrades per station please log four stations upgraded kindly asking receipts proceed goods users upgrade by screen thank administrator phone registered under number whose registered old broad street kingdom provide clients each subsidiaries separate,Hardware,Purchase,0.9066145558907412
af1164dac851fd9c076f83b64045b194834578b3434ecbbabbf3a49628fa3835,8198,amend ad amend ad urgent dear please kindly amend user name ad important because user name needs accepted by federation vs subscription assigned activated blocking work bit urgent questions please kindly directly thanks analyst,Miscellaneous,Access,0.9049884634121872
7669d6917c78e8ab752c8465d8ad8e861bc2451a225da307d8102cf9a45b9662,10364,help to update of wednesday pm re mailing lists updates hi owner mentioned earlier figure out how even tried looking options mentioned site add members mentioned show among options available show how thank tuesday pm re mailing lists updates sorry carefully noticed mentioned show bad tuesday pm re mailing lists updates hi thank find mailing other way supposed thanks tuesday pm mailing lists updates hi kindly informed requests completed updated has created owner mentioned meaning add also accessed requested please gal book after creation please let specialist ext hub pm re create mailing hi thanks clarifications option because client instead each person individually allow members mails owner thank create mailing hi kindly advised requests logged more detail order make completely understand query second part create mailing two types groups shared mailbox which added additional mailbox under personal mailbox come separate mailbox users added client these come personal mailbox users owners also note lists accessed inside by default please also let allow members mails please let which two also please mention owner matter looking forward hearing best regards specialist ext hub friday pm please make changes ad mailing lists hi please make changes ad groups mailing lists add members add members create mailing thank inca senior tester,Storage,Miscellaneous,0.903122179646913
1e7ab79387408231aaa9ace32caee096820057712b272743b3216fa3b54ed68e,15746,access good morning please give user thanks regards,HR Support,Access,0.9030484738733994
d91a010c270d36b0171656c3fa8db8906f500a9f2c17c66a0a5d02e327209353,6218,cornel wants to access bucharest wants please provide mall discount card accept decline requests,HR Support,Storage,0.90147511972399
b0ab20a10dcf36ce36210428aa5d994b16d48c98d9b6c432aeaa193ca4dfe800,45532,check issues sent thursday december conversation with dear please raise call check issues assign queue thank you lot best regards technical consultant en please consider environment you really need print sent thursday december conversation with sa la tester care si sa se pot tot ca ii failed sa la ticket,Miscellaneous,Hardware,0.901271130094231
61282f9abc1a5a10336f1eb7cb704abd6aabfcf05ad4530c12788645fe750972,31393,account change thursday pm macedonia importance high hello created fill both surnames user name both surnames come back update user name remain same please modify user name kind regards mobility officer,Miscellaneous,Access,0.9011699542063486
a14f380c88b19338ad23344747f99ce4df62c63d1e6739627066e38f7abaab5a,38727,error error hi guys can access submitted by for approval get blank screen when trying open regards director,Miscellaneous,HR Support,0.8991344687170431
7200839fdade72b1766af87f53871b221a5d2eb87a00224679828a5657da9632,38748,user account problem problem hello we have but ad must be because have problem with please can you change thank you engineer belgrade,Hardware,Access,0.8978317705033824
1b98f82338443e05a4a66e2a7c9eafbe18bacc77b3dbaf99cc0a5d4c0da426ce,11494,edge one com log prompt tuesday july edge la browser si browser si si pot cancel pot tab va senior analyst,Purchase,Hardware,0.8962741991143918
49b08be18c89d7b4910bc6f531c08946e8d55c2cd13d42bdedc5c9a2d4d5b358,12197,po thursday july hello received inch monitor po please advise please log thank engineer,Hardware,Purchase,0.8960221313105574
63b102a05945d001900a5e738ad13cab9ad118b0f78620577e75214d0df1bd9d,26939,notifications new thursday november pm re cr approved side best regards thursday november pm re hello app side thanks november hello please advise please advised change pending authorization looking forward hearing thanks kind regards analyst ext hub thursday november pm hello please required by cr please approve these short about downtime users about issues please attached regards discipline lead,Hardware,Miscellaneous,0.8955025777642736
2e0a225e85d275b3aa4b19633fee11a22c583266a849b3c920a7047fd779da1b,8042,new service now user wednesday pm re checked please name add thank,Access,Miscellaneous,0.8909077678851524
77708b3f3a84a1bdbea12c57158425b0f387c09bba50c704763cbef1b20125ab,41385,missing access oracle for managed services sent friday access for managed hi have access employees managed entity could please assist thank you assistant,Hardware,HR Support,0.8889967495522226
b70d1d96f67f53b6df00c510a31f929af74f4f4bdbc001402d856b60fedcf48b,4329,shared mailbox creation technical excellence hello please create thanks engagement specialist friday november technical excellence hello added owner please let further assistance details needed thank kind regards analyst ext history reference history additional comments visible re technical excellence thanks lot please also add owner engagement specialist additional comments visible thanks lot please also add owner engagement specialist additional comments visible re technical excellence hi please change name technical excellence assist until thanks engagement specialist october pm technical excellence hello ne si va fie technical excellence engagement specialist additional comments visible re technical excellence hi please status quite urgent manage thanks head tuesday october re technical excellence hi please change name technical excellence assist until thanks engagement specialist october pm technical excellence hello ne si va fie technical excellence engagement specialist additional comments visible update task task assignment assignee owner closed complete work notes description technical excellence hello ne si va fie technical excellence engagement specialist more ref msg,Hardware,Miscellaneous,0.8881378374517114
4bc5a13f04cbdb8c67a5398eee6fcf1ba38b2e0f9cf54c5787415b52b526a4e7,35225,performance issues amp re can you please stop automatic during work hours hi can you please offer solution for issue raised by below after she sent she noticed she running same cpu constantly running we need addressed immediately given we have launch pilot production tomorrow you can imagine workload current circumstances developers able work we appreciate your help thanks manager sent tuesday december can you please stop automatic during work hours hello laptop freezes because virus during work hours affecting work could you please update scheduler run outside hours thanks senior software engineer,HR Support,Hardware,0.8824838636462139
f6026f24353fb37943ede983c97d2e5837853e955f21bbadf6a6b6bba92df3bc,38066,oracle issue new oracle user can oracle issue can hi joined monday can thank you,Hardware,HR Support,0.8818464581111916
40d8adfd1928f79c15e7da72899c1991f081293861bbafb4fec8d7c9d9ab7f02,39514,failed oracle after entering credentials get following error error please re try your action if you continue get error please contact administrator,Hardware,HR Support,0.880653358418981
17727ed008533ac2d403a17c0c9bd75f76f97066004967f56fa5a1c4669f2b8f,12280,access to new mail box wednesday july re add user hi please too thank kind regards friday july add user hello please note has completed part further assistance please let kind regards analyst ext hub thursday july pm re add user approved successfully added best regards thursday july pm add user hello owner mentioned groups please approve kind regards analyst ext hub thursday july pm add user hello please add also share her mailbox thank kind regards analyst,Storage,Miscellaneous,0.8790172770874498
05ba25867190e10a5edf6187878a77b625d594c1f13fb590cd39add993816349,28194,add tablet to friday october pm add hello device please add thank senior developer,Purchase,Miscellaneous,0.8788852904867823
4917e465646c2da1493acf93b65beaf682632b4ac0abddf54afb7cc72be4357a,27330,ad account creation for users thursday october re groups hi please create groups follows users groups,Miscellaneous,Access,0.8771607115484247
41033a4276630d32ab36176b9053622bcb745a364f30a640262aba72b09d3912,14857,am mobile service now membership pm mobile membership hello please add mobile thank,Hardware,Miscellaneous,0.8762573927212538
0a0b818878d1dba681ed9b15a8602edd57b5cfff91797f612b89e6d73cf60bc0,7548,conference codes needed hello has additions please assign leader participant codes thanks north,Hardware,Internal Project,0.8758268242034856
c39095e1214f2c7c138b060a97f39fe2abb166d32384d1f9bbee1a0d4496076b,46361,unable to add colleagues on project oracle sent wednesday november re hi trying add theme but unsuccessfully for get manage settings tried save close save add another but get back following screens something wrong regards manager en sent tuesday november re hello please be advised can add members kind regards analyst ext hub sent tuesday november hi please help include order be able log requests approvals best regards manager en,HR Support,Miscellaneous,0.8749570539660452
83431e80164fb86ae782c35b9e7f9cfdfbbe4ab2e6579d60b9e99794af14375e,41126,unable to approve annual leave request sent friday re unable approve annual leave request hi wrote below can approve requests done because following error when try approve request got following error can you clear previous change requests can create one senior consultant sent wednesday re unable approve annual leave request hi please note order for change go flow take effect current initiator should also be approves can go for approval can you please check make above completed thank you lead sent wednesday re unable approve annual leave request hi any about issues below our receive annual leave requests for approval because can make him senior consultant sent monday re unable approve annual leave request hi adding advise regarding errors thank you lead sent monday re unable approve annual leave request hi have submit requests for change those tasks were assigned probably because was when these requests where created can submit another change request because error also can approve change requests because these errors when try approve request got following error can you clear previous change requests can create one senior consultant sent monday re unable approve annual leave request please try again submitting request for change thank you sent monday re unable approve annual leave request hello made request his line manager role be transferred understand request yet valid could you please help thank you best regards manager sent monday re unable approve annual leave request hello recently approved request should be flow waiting for approval thank you sent monday unable approve annual leave request hello like let you know made request for annual holidays however visible manager approve her request could you please advise adjust can approve her annual leave request thank you best manager out,HR Support,Miscellaneous,0.8749228377764842
b623269c72b61c247bf151ff1c0a1c4dc64e8bedde1897417e371c3aec935231,12103,cannot upload documents to thursday july pm cannot upload hi please contract link id users were unable upload because folder structure storage repository created folder structure manually conventions noticed application relies seems problem went away want investigate folder structure hack has other consequences cannot tickets assigned issue description cannot upload thanks regards administrator,Hardware,Storage,0.8746231137946111
bf970f89da37ea190cd1652ad1233d6b537e9ce1e41a60a0b614478f6c186b51,36074,need user account need hi need be able access but encounter error below please advise thank you,Hardware,Access,0.8736802672225572
89627004a7c50e354dbcf594b53671fa1ae615640eb98cce32ca78aeea9d3edc,16815,account needed tuesday pm resolved hello kindly assist thank kind regards analyst ext tuesday pm re resolved hi since cannot credentials log other credentials provide user name please maybe getting wrong please advise thank kind regards infrastructure,Hardware,Access,0.8673106543076651
206263c37ca5dc858425887353e411378efddce8a001d868df600748a6929d25,25356,laptop for po old po tuesday november pm re po old po hi guys has added reflect please keep growth please log store thank administrator phone thursday pm re hello come please floor receive regards engineer ext re fantastic bad supplier good thank shiny cute got debts best regards officer wednesday pm re supplier unable deliver weeks things looking bad please allocate urgent resolution thank administrator phone wednesday pm re thanks lot let has say then decide thank administrator phone wednesday pm re hello spare allocate spare receive supplement regards engineer ext re hello has lead days let back updates seeing growth please thank administrator phone wednesday pm hi update which raised got final details purchase order requisition creation date status approved normal usual timing user date po approved much appreciate effort help best regards officer,Hardware,Purchase,0.8648672079526288
96f9dd24870db6fd14350c9543732480e1b829ccb9e02e78cfa73d6e5ddad509,27075,join date to be corrected oracle tuesday november pm join date corrected dear please help correcting join date which he receives messages similar related which he thanks tuesday november pm please action hi received saying report days rd joined report days validate please thank best regards senior software tester colombia tuesday november pm please action dear part established processes each required submit his weekly basis each friday past must submitted receiving because haven followed process please action possible breakdown please log accordingly training materials available id by each wednesday past period then also notified country date total days,Hardware,HR Support,0.8601314635589623
0d339f4284a2c8c9e5eab0ded8ed31a4292df0f859c84a8317dcd17ee28f59d3,7491,change location of monitoring accounts change location monitoring accounts hello please amend location generic accounts tickets logged follows pm easiest way change location monitoring belfast monitoring monitoring monitoring monitoring monitoring monitoring monitoring manila monitoring melbourne monitoring ohio monitoring shanghai monitoring singapore monitoring monitoring logged thanks kind regards,Access,Miscellaneous,0.859884193170353
5bed59382626fcdda0472678d1b4e618a77d1b5c26ca576038cdbde75dbc6e09,13892,replacement laptop lost his please provide him replacement advised user,Hardware,Access,0.8596180667077704
3931d4be665fe4da75d909158409581a2bb6078fd100fbbdc515087e95093a91,20119,action required sub account card needed february pm re action required sub card needed hi got under root create more users colleagues learn purpose mentioned cover benefits enumerated bellow red by colleague different talked about same root problem yet create justify costs by usage level how proceed other hand keep thinks isolated activity best option root each purpose define level currently single root multiple purposes colleagues colleagues other initiative interfere work talk about nail down procedure valid regards,Hardware,Access,0.8566291121321024
fd3083aeb151de3935cc99e1ac3e89140e3582e961b293c03c0df2591b219a39,6919,leaver open tickets leaver tickets hello please update procedures automatic templates tickets related leavers these directed instead thank regards owner,HR Support,Miscellaneous,0.8559336026092241
6dfef61cabaa4e0472b3ef31719fd8e65ca658bf6b8847262aaecec6797ca512,37852,windows upgrade error update error hi you maybe you happen know proper information thank you sent friday update error hi when try update get following error you know reason thank you,HR Support,Administrative rights,0.8551402282841805
a8050615f5b5ccdc51fb627871ebeb6941a9c5da35cc9a472fd081b39d217238,5191,password reset pm conversation saved folder pm merci saved conversation conversations tab conversation history folder pm pm ca pm urgent pm chat si pm user pm pm user fie merci pm drag pm merci ii ii si confluence ca si ii la pm mod face cum care pm pot face pm eventual care pm si tie merci pm merci,Hardware,Access,0.8548909874601673
3453ea18ed32eaa520752e5aede6439924b2779b69b6bbac639db9315ee70885,5540,direct reports missing time re please action reports hi receiving which complains about st holiday work please advice how proceed best regards thursday october re please action reports ca si pot thursday october please action reports ca tau wednesday october pm please action reports dear part established processes each required submit his weekly basis each friday past must submitted receiving because reports haven followed process please help cascade accordingly gets possible breakdown reports please note refers has left maternity other absence leave please update person record otherwise please person directly submit country date total days,Hardware,HR Support,0.8543816723480865
374883aadb047ab802916f1511be62e88e73ddd9ba5f5cbc6985cfbffdd7bae3,12908,time card july pm card hello received leave during viewing absences leave has completed other action required thank,Access,HR Support,0.8543218216496409
5ff4e487fc1ae9a636fd283e0f604e97d631ff8103a9f4317775c8b95418b186,3531,change to re almost change input needed hello thank help checked seems sow under sow sow please change thanks officer planned annual leave december,HR Support,Miscellaneous,0.8509743767411573
3ea5542ac828e60f1eae06aece63258e76e0f14fda0ac66de3079c41443a148e,22227,access to wednesday pm denied importance high hi cannot user user directory update please problem asap equal thanks test lead,Hardware,Access,0.8507762242488424
bce21c481413f59e2426ee37c8fb20c59d7f066a60a345b743fe8eba8dbe1dad,35232,requested to approve absence leave for person not line management action required approval annual leave absence request for hi still requested approve absence even if line manager for person change line manager was successfully finalized last week thank you sent monday december action required approval annual leave absence request for actions approve reject request more info approval annual leave absence request for details assignee assigned date task number recommended actions absence records details absence entry details type annual leave basic mode single unchecked start date end date duration hours start applicable start date duration applicable end applicable end date duration applicable reason annual leave agreement name detail comments descriptive information context segment related links comments data display history updated by action performed assignee updated assigned dec approved dec assigned dec,HR Support,Miscellaneous,0.8501281083202473
1ddf96af35cda2e02899f72dfdbc576f7c7457699d450faf01384c8e414fb0a4,17838,approvers for project wednesday pm approvers hello mind make myself approvers code name thanks lot next holiday,Miscellaneous,Internal Project,0.8494887154097832
a75ce056c42640d0b47d0a1db998a265fc29dfe7b6ebbb0fedf22d12a7bd4bfd,26940,notifications thursday november pm re hello app side thanks november hello please advise please advised change pending authorization looking forward hearing thanks kind regards analyst ext hub thursday november pm hello please required by cr please approve these short about downtime users about issues please attached regards discipline lead,Hardware,Miscellaneous,0.847367216839183
2e0f1dd99ba35d01c6104dc22518cb2231a72c5624e90c0beb274e338078f84c,42022,for not loading sent monday problems with for loading hello having problems with for loading laptop was working last week but when powered up morning did load if click program does work regards,Hardware,Administrative rights,0.8450711671305596
f4a3d3c830e67ac6804b6e4bfcd0367fa3d53bca15c36bd1b7cd68cd558f762a,16581,project manager update friday pm update hello please help configurations change pm code thank,Miscellaneous,Internal Project,0.8446349829975166
687017fb88b5a29f2ebcadd81b881d0ef9d766fca870312ab5390fce4216b2b3,15816,check oracle account friday pm please action reports hi she contract per her update needful kind regards head wednesday pm please action reports dear part established processes each required submit his weekly basis each friday past must submitted receiving because reports haven followed process please help cascade accordingly gets possible breakdown reports please note refers has left maternity other absence leave please update person record otherwise please person directly submit country date total days,Miscellaneous,HR Support,0.843466065904409
025ec7aad08ed729879e9e6a57751355b371f9127f7514d83224b344df380fa4,13602,add me the am support pm add hello dear please add mailbox thank kind regards,Storage,Miscellaneous,0.8426268834784295
fad9b0bd99f7608bd7d9d456cb46921233f36ee81c1fcad0a91e4960e06b4c6a,46379,reply forward rights missing sent tuesday november forward rights hello apparently have rights forward mailbox can you help with problem thank you have accounts payable accountant,HR Support,Storage,0.8421262438042989
4c27532c508e56de638aa91b86411e762cfbcaa0ab2869aa45570d9e1444ebc8,9837,access request hi please give internship thanks date wednesday hello name problem logging tried logging work says guys help thanks kind regards,Hardware,HR Support,0.8408787863629291
